user_id,0,1,2,3,4,email_clicked
525fea18-db1c-451d-9902-469ad4718e13,184,75,121,74,117,[]
525ff28d-2d28-4cf2-a4d8-468bd4718e13,108,330,240,315,102,[]
5260234c-9878-4d49-9d26-46b2d4718e13,184,75,121,74,117,[]
5260f967-7d74-4f6e-9deb-4b7fd4718e13,184,75,121,74,117,[]
526131a8-dbc8-401b-989a-44afd4718e13,184,75,121,74,117,[]
526132a9-4280-4cc4-a2d8-42acd4718e13,184,75,121,74,117,[]
526640ab-ebd8-4593-9749-4002d4718e13,184,75,121,74,117,[]
52698ff9-0470-47c7-b027-d9c9d4718e13,184,75,121,74,117,[]
5283a1d7-dae0-4d34-b38f-493cd4718e13,184,75,121,74,117,[]
5283aeaa-d9e4-46ec-a318-3a1ed4718e13,184,75,121,74,117,[]
5285d0df-8e34-4eed-8e5f-4ecdd4718e13,184,75,121,74,117,[]
52860e54-2358-4862-a854-47b5d4718e13,108,330,240,315,102,[]
528de178-be0c-4af4-9324-4fc8d4718e13,184,75,121,74,117,[]
528f575a-c6a8-4fdb-9bd7-4662d4718e13,108,330,240,315,102,[]
5294828a-9ac8-4f9e-8f75-4b14d4718e13,184,75,121,74,117,[]
529492c1-d5c8-48d0-b411-4410d4718e13,108,330,240,315,102,[]
52949cdf-6860-496a-83e1-4e3bd4718e13,184,75,121,74,117,[]
5294de89-09e8-482f-899e-4cfcd4718e13,184,75,121,74,117,[]
5295c09f-6f3c-479f-9407-46b8d4718e13,184,75,121,74,117,[]
5296fe22-a518-48c8-96bd-42e0d4718e13,184,75,121,74,117,[]
5298c2bc-7e58-4bef-9644-4607d4718e13,108,330,240,315,102,[]
5298c7b1-1aa4-4fe3-b8d6-412bd4718e13,184,75,121,74,117,[]
5298c8f2-2970-4d88-bc92-41e6d4718e13,108,330,240,315,102,[]
529b4474-3e0c-4090-8606-4519d4718e13,108,330,240,315,102,[]
529c3b23-0828-4903-9f75-4950d4718e13,108,330,240,315,102,[]
529c4713-0df0-4723-bb42-410cd4718e13,184,75,121,74,117,[]
529c56ba-5694-4862-8123-402ed4718e13,184,75,121,74,117,[]
529c5ee3-915c-479f-a7cf-427bd4718e13,184,75,121,74,117,[]
529dd13e-a880-4ef0-bf1a-4d84d4718e13,108,330,240,315,102,[]
52a0b0e9-0284-488a-a2be-4c43d4718e13,184,75,121,74,117,[]
52a1a6d3-39d0-457b-aeaf-416ed4718e13,184,75,121,74,117,[]
52a1c6e3-3fb4-4b34-9530-4c9bd4718e13,184,75,121,74,117,[]
52a1e381-8f04-422e-85f1-400ed4718e13,184,75,121,74,117,[]
52a2ba39-953c-4ca7-a2ae-4c9ed4718e13,184,75,121,74,117,[]
52a5b282-fbdc-42de-ae5f-4124d4718e13,184,75,121,74,117,[]
52a5e465-2b54-4275-a11a-407bd4718e13,108,330,240,315,102,[]
52a6e2f2-c948-4be4-915f-447ed4718e13,108,330,240,315,102,[]
52a6fff7-b4fc-4a73-90c2-4d71d4718e13,184,75,121,74,117,[]
52a7021a-5dac-4c41-add0-4db7d4718e13,184,75,121,74,117,[]
52a71c04-4818-4ac6-9d91-4c14d4718e13,108,330,240,315,102,[]
52a73f7b-fca4-43fd-9383-44ced4718e13,184,75,121,74,117,[]
52a74a17-f26c-4c98-be5c-4f8bd4718e13,108,330,240,315,102,[]
52a81864-567c-4110-9c59-476ed4718e13,184,75,121,74,117,[]
52a835a7-f018-4618-aab8-4f04d4718e13,108,330,240,315,102,[]
52a84234-8c00-440b-9630-44fed4718e13,184,75,121,74,117,[]
52a8939e-ea3c-4a82-9f9a-4b0fd4718e13,184,75,121,74,117,[]
52a9d586-d7a0-43f0-a3e9-4d64d4718e13,184,75,121,74,117,[]
52ab0a8b-5498-41a5-9bae-2b33d4718e13,184,75,121,74,117,[]
52aee82a-0470-46f7-b140-4c4ed4718e13,184,75,121,74,117,[]
52aeecb9-a2cc-4acd-a207-4f78d4718e13,108,330,240,315,102,[]
52b04720-5cf4-4b40-9ad3-48aed4718e13,108,330,240,315,102,[]
52b3fe26-61e8-4d11-93e0-4035d4718e13,184,75,121,74,117,[]
52c2e6ff-dc40-4d75-9875-429ed4718e13,108,330,240,315,102,[]
52c59f63-d684-4983-adeb-4273d4718e13,184,75,121,74,117,[]
52ceb7e4-f064-4ab6-b8c0-430dd4718e13,108,330,240,315,102,[]
52d01965-f260-41e3-aa9b-40cdd4718e13,108,330,240,315,102,[]
52d95981-254c-4108-9038-493ed4718e13,108,330,240,315,102,[]
52de8c01-714c-4e67-8eab-4721d4718e13,108,330,240,315,102,[]
52e0efc5-676c-4f57-9f45-4377d4718e13,184,75,121,74,117,[]
52e21c7f-6c58-40aa-bf06-9317d4718e13,184,75,121,74,117,[]
52e28dc9-3df0-4c68-8c0e-4acbd4718e13,184,75,121,74,117,[]
52e2984e-76e0-457d-95bc-4bb5d4718e13,184,75,121,74,117,[]
52e7940d-2478-4ad2-abd2-4a8dd4718e13,108,330,240,315,102,[]
52e799c4-cccc-44cd-9b41-40cad4718e13,184,75,121,74,117,[]
52f0cd02-1588-409f-aa30-4928d4718e13,108,330,240,315,102,[]
52f0fc6f-a04c-441c-a737-4b78d4718e13,184,75,121,74,117,[]
52f12121-1168-4b4b-aa69-4905d4718e13,184,75,121,74,117,[]
52f224a9-2384-499b-a474-4303d4718e13,184,75,121,74,117,[]
52f4da04-f9a0-4974-b093-4701d4718e13,108,330,240,315,102,[]
53063262-91dc-4f83-a2b9-4d6fd4718e13,108,330,240,315,102,[]
530b4578-38c4-4567-b583-4b24d4718e13,184,75,121,74,117,[]
530f2b8c-9ee8-48c7-92d8-41a1d4718e13,108,330,240,315,102,[]
5314613e-7e74-4631-a2cb-4c77d4718e13,108,330,240,315,102,[]
5314d9d2-2ee4-49de-acef-46dfd4718e13,108,330,240,315,102,[]
5315a252-a50c-4157-8782-485ed4718e13,108,330,240,315,102,[]
531ed128-d5c4-41ed-aa36-4798d4718e13,108,330,240,315,102,[]
532199b9-eaa4-465b-a268-4fded4718e13,184,75,121,74,117,[]
5321e052-aa8c-454d-8e5d-4f9dd4718e13,184,75,121,74,117,[]
5326f148-ef50-4dc9-93dc-47e2d4718e13,108,330,240,315,102,[]
53281c05-e36c-4aec-8d9f-4537d4718e13,184,75,121,74,117,[]
53285415-3e34-41a0-820d-473ad4718e13,184,75,121,74,117,[]
532a4687-92a4-4b5b-9d92-4f05d4718e13,108,330,240,315,102,[]
532a8344-58a0-4b28-bd66-4946d4718e13,108,330,240,315,102,[]
532c48cf-ec30-42ab-aac3-45c0d4718e13,184,75,121,74,117,[]
5335567c-21f0-4aed-95d5-4285d4718e13,108,330,240,315,102,[]
53392dca-6780-495a-81f3-4cefd4718e13,184,75,121,74,117,[]
533d13cb-ac00-48e2-a395-4464d4718e13,108,330,240,315,102,[]
533d4d1b-89f0-4606-81ff-4180d4718e13,184,75,121,74,117,[]
533d7fb5-e560-4ac4-9000-4441d4718e13,184,75,121,74,117,[]
533e7d61-3370-4a63-8b9f-45a4d4718e13,108,330,240,315,102,[]
5342ba5f-732c-44d0-acf5-4ffed4718e13,108,330,240,315,102,[]
5344692a-b9c4-4048-9f92-4d42d4718e13,184,75,121,74,117,[]
534d4ed7-85ec-4f9d-a0cf-411dd4718e13,184,75,121,74,117,[]
534eb770-15c4-4ecc-a7fd-45d2d4718e13,184,75,121,74,117,[]
5358c8d3-21a8-4853-a7f3-46bdd4718e13,184,75,121,74,117,[]
5358d198-0a70-4cfc-bfd6-4947d4718e13,184,75,121,74,117,[]
535e2324-febc-427b-9fab-4604d4718e13,108,330,240,315,102,[]
536237b2-d6f0-403b-8236-4374d4718e13,184,75,121,74,117,[]
5367e2bf-8470-4655-9276-450fd4718e13,108,330,240,315,102,[]
5368b22b-b1f8-4b2d-8fda-4a32d4718e13,184,75,121,74,117,[]
536a0b34-5274-4a73-8deb-4162d4718e13,184,75,121,74,117,[]
53732a6c-f090-40a0-aa56-4594d4718e13,108,330,240,315,102,[]
53734070-2278-4451-ba29-4652d4718e13,184,75,121,74,117,[]
5385d6fb-0878-49a9-9878-4aa2d4718e13,184,75,121,74,117,[]
538cddeb-542c-4783-8a14-4ffad4718e13,108,330,240,315,102,[]
5391d42d-d77c-489c-b312-4b78d4718e13,108,330,240,315,102,[]
5392ac79-228c-4085-9b84-1bf0d4718e13,108,330,240,315,102,[]
53971beb-92fc-44bd-a148-4b18d4718e13,184,75,121,74,117,[]
53997d78-b34c-467f-a420-498ed4718e13,184,75,121,74,117,[]
53999e90-3198-4091-895d-4099d4718e13,184,75,121,74,117,[]
539ac01f-1edc-4548-b0f1-d073d4718e13,108,330,240,315,102,[]
53a0016b-fe20-4ac3-ad0a-4dabd4718e13,184,75,121,74,117,[]
53a02bd5-76d4-4bb9-85eb-4d54d4718e13,108,330,240,315,102,[]
53aac660-59c8-486d-80bc-4888d4718e13,108,330,240,315,102,[]
53ac22b9-a130-45b5-b2ef-452bd4718e13,184,75,121,74,117,[]
53b40846-72e4-4cbb-9641-4411d4718e13,184,75,121,74,117,[]
53b5694e-d754-4805-a056-4c8dd4718e13,108,330,240,315,102,[]
53baf4a2-0f2c-4945-b3e4-491ad4718e13,108,330,240,315,102,[]
53c66711-31a0-43ab-a45b-4be6d4718e13,108,330,240,315,102,[]
53c7b099-40d4-4c32-bd7f-4122d4718e13,184,75,121,74,117,[]
53c7cbb3-0980-40e9-afe2-418ad4718e13,184,75,121,74,117,[]
53d8e15b-6950-4369-8fae-6821d4718e13,108,330,240,315,102,[]
53e0f2b6-65f0-47d8-8f8f-4303d4718e13,108,330,240,315,102,[]
53e245e5-c860-4d7e-9e31-42ecd4718e13,184,75,121,74,117,[]
53e87d53-3e18-46c6-a7bf-499cd4718e13,184,75,121,74,117,[]
53eb7352-d53c-440b-b6af-47ecd4718e13,108,330,240,315,102,[]
53eca309-cc20-44ca-90f6-459cd4718e13,108,330,240,315,102,[]
53edba2e-5b6c-4d3f-befb-4a75d4718e13,184,75,121,74,117,[]
53f70172-8f10-4090-85e2-410fd4718e13,184,75,121,74,117,[]
540628a3-687c-4841-a3f6-40eed4718e13,108,330,240,315,102,[]
54157b70-62b4-47e6-b34f-4d0fd4718e13,184,75,121,74,117,[]
54184956-6318-475c-9942-4467d4718e13,108,330,240,315,102,[]
541c461a-047c-4be7-9a54-40fbd4718e13,108,330,240,315,102,[]
543264be-1040-42b9-93b0-0bdcd4718e13,184,75,121,74,117,[]
5433f289-aa70-46dd-8fd8-0882d4718e13,108,330,240,315,102,[]
543a6180-2f20-44ab-beb7-4402d4718e13,108,330,240,315,102,[]
543d0b47-d4a0-4e4a-962a-4985d4718e13,108,330,240,315,102,[]
5444f6dc-a560-4018-8f70-46fed4718e13,108,330,240,315,102,[]
54476e96-4d30-4f52-95f7-41fad4718e13,184,75,121,74,117,[]
5447b1b9-8cc0-4603-a036-4393d4718e13,184,75,121,74,117,[]
544e3359-a990-4df3-a441-a147d4718e13,184,75,121,74,117,[]
544eca98-48f0-4a70-b322-407ad4718e13,108,330,240,315,102,[]
54527334-f62c-495d-8982-4d27d4718e13,108,330,240,315,102,[]
545340b5-02c0-4124-9e06-4657d4718e13,108,330,240,315,102,[]
5457370f-4a9c-4144-92af-4ef6d4718e13,108,330,240,315,102,[]
54576eeb-5b50-47d0-9174-4dccd4718e13,108,330,240,315,102,[]
5457a954-4a1c-4e5b-a578-4687d4718e13,184,75,121,74,117,[]
5457ae12-52d4-4125-9b79-4167d4718e13,108,330,240,315,102,[]
5458b5d3-2728-49fe-9f8a-473bd4718e13,108,330,240,315,102,[]
5458b9bc-fd84-482f-972e-4c07d4718e13,108,330,240,315,102,[]
545962f6-b414-4009-a639-4617d4718e13,108,330,240,315,102,[]
545a32cc-435c-4054-8a0f-42bdd4718e13,184,75,121,74,117,[]
545a8ded-745c-4230-98c2-43c9d4718e13,184,75,121,74,117,[]
545b97ee-efb4-4f92-a831-45f1d4718e13,184,75,121,74,117,[]
545ccd72-7a8c-42d2-8556-4517d4718e13,108,330,240,315,102,[]
545e7a9b-55c0-4753-9a04-449bd4718e13,108,330,240,315,102,[]
5460b938-dc54-485d-aa89-411bd4718e13,108,330,240,315,102,[]
54621aa9-6280-4e1f-a94c-4226d4718e13,184,75,121,74,117,[]
5463a446-c6f4-416e-96ab-477ad4718e13,108,330,240,315,102,[]
5464c2d2-841c-4c5d-994e-4038d4718e13,108,330,240,315,102,[]
5464c464-e688-428b-ad05-4b21d4718e13,184,75,121,74,117,[]
5464cbf7-7bec-4893-bbbe-4274d4718e13,184,75,121,74,117,[]
54656b6d-d1ec-42d0-b82a-4836d4718e13,108,330,240,315,102,[]
54662135-9404-44ca-9eab-4249d4718e13,184,75,121,74,117,[]
546640e7-b22c-4dfa-8734-a0e0d4718e13,184,75,121,74,117,[]
5469f03d-1dfc-4833-ad51-47abd4718e13,184,75,121,117,99,[]
546a571f-fcf4-4976-841a-41fcd4718e13,184,75,121,74,117,[]
546f8602-07c4-44b0-b7d6-44dfd4718e13,184,75,121,74,117,[]
5472ec9f-e948-41bc-8d67-455fd4718e13,108,330,240,315,102,[]
547c96e2-358c-4451-89b2-4ddbd4718e13,108,330,240,315,102,[]
547c9e9c-b19c-40a0-a0eb-4d58d4718e13,184,75,121,74,117,[]
547f45e5-9aa4-4052-9a57-4edfd4718e13,108,330,240,315,102,[]
547f53dd-cc84-4791-9ca2-414fd4718e13,184,75,121,74,117,[]
54803e58-d168-41f4-b8f2-11dcd4718e13,108,330,240,315,102,[]
54b4f372-6b9c-4740-82a4-4b80d4718e13,184,75,121,74,117,[]
54c66a7a-2304-4d66-bc1f-4e1fd4718e13,184,75,121,74,117,[]
54c7a0b9-03bc-4151-ae6d-4e2dd4718e13,108,330,240,315,102,[]
54c7a203-5268-4594-811f-4d50d4718e13,108,330,240,315,102,[]
54c8c2c1-e328-456c-a320-480ed4718e13,184,75,121,74,117,[]
54ca4244-2dd8-4cd6-9ce5-4e5bd4718e13,184,75,121,74,117,[]
54d0b3d8-c4e8-4441-8761-4649d4718e13,184,75,121,74,117,[]
54d115d4-a1d4-49d5-a143-4bcdd4718e13,184,75,121,74,117,[]
54dcc56c-53f8-45fe-8b2d-0046ac11001f,184,75,121,74,117,[]
54de0fd7-bbe4-4224-8568-0045ac110022,184,75,121,74,117,[]
54e5c2b6-a044-4e81-89bb-003fac110028,108,330,240,315,102,[]
54e62c0f-18c8-4ed5-a676-0040ac110028,108,330,240,315,102,[]
54e7c7a9-93c4-46bd-b8a9-0040ac110028,184,75,121,74,117,[]
54eb054a-1a7c-492e-9ea7-0045ac110028,184,75,121,74,117,[]
54ecca6c-56f0-4f10-aea2-0046ac110028,184,75,121,74,117,[]
54ee01f3-feb4-4751-b34b-0047ac110028,184,75,121,74,117,[]
54eefcf9-a974-4885-8b68-0046ac110028,108,330,240,315,102,[]
54ef0adc-4618-488b-902f-0046ac110028,108,330,240,315,102,[]
54ef4806-b828-4cd6-8cc0-003bac11002b,184,75,121,74,117,[]
54f59741-bc64-4e9b-bd3d-003cac11002b,184,75,121,74,117,[]
54fb79e7-9ac8-46d4-a0ed-003cac11002b,108,330,240,315,102,[]
54fd65f6-418c-4782-93b6-003cac11002b,184,75,121,74,117,[]
54fdae6d-e2c4-4ac2-ab1e-003dac11002b,108,330,240,315,102,[]
5502f6ce-f0e0-43b9-b4ed-0045ac11002b,184,75,121,74,117,[]
55071297-648c-4e6e-ad38-0041ac11002e,184,75,121,74,117,[]
55073fa7-861c-44c6-9891-003cac11002e,184,75,121,74,117,[]
55096f17-47f4-425b-98aa-0044ac11002e,108,330,240,315,102,[]
550b01f2-e498-4448-8de7-0052ac11002e,108,330,240,315,102,[]
550b26ba-3d48-4531-a3f2-0052ac11002e,184,75,121,74,117,[]
550c0193-01b0-4114-95c1-0051ac11002e,184,75,121,74,117,[]
55141bb8-bb2c-445e-a1dd-0053ac11002e,184,75,121,74,117,[]
5518477d-c7bc-4444-a1d9-005aac11002e,108,330,240,315,102,[]
551913c2-b9b0-401b-a120-005aac11002e,108,330,240,315,102,[]
551bef20-e4b0-4b2e-baf0-0056ac11002e,184,75,121,74,117,[]
551c3a18-7b18-41c2-befd-0024ac11002e,184,75,121,74,117,[]
5522cd8e-6c1c-4787-9c77-0027ac11002d,184,75,121,74,117,[]
55253832-6e68-47ec-ac2f-0027ac11002d,184,75,121,74,117,[]
552633ed-a650-41b0-9df2-0027ac11002d,184,75,121,74,117,[]
552bed22-e1a8-4ea7-a330-0034ac110034,108,330,240,315,102,[]
552e639e-18e4-4627-9f6b-0037ac110034,184,75,121,74,117,[]
552f98fd-232c-4886-8f7d-0035ac110033,108,330,240,315,102,[]
55312695-2fbc-4f67-9d51-003eac110034,108,330,240,315,102,[]
55351a4f-b0f8-4ca0-8006-003fac110033,184,75,121,74,117,[]
553754bc-c850-4c37-a820-003dac110034,108,330,240,315,102,[]
5537e237-b98c-43f8-95eb-0040ac110033,184,75,121,74,117,[]
553f7cb8-9f9c-4a3a-820e-0041ac110033,108,330,240,315,102,[]
55403c16-5210-4a19-821e-0042ac110033,108,330,240,315,102,[]
55422a5a-c3dc-4c1c-9f45-0028ac110040,184,75,121,74,117,[]
55424b92-8144-42e3-b5d0-0028ac110040,108,330,240,315,102,[]
554250e9-9aac-4cce-b73c-0037ac110040,184,75,121,74,117,[]
55471306-2048-48be-8a90-0039ac11003f,108,330,240,315,102,[]
554890c1-aa24-44b9-b450-003aac11000d,184,75,121,74,117,[]
554a3a8f-1f64-44b6-b334-0027ac11006f,184,75,121,74,117,[]
554b52c4-446c-4a81-80c0-0033ac11003d,184,75,121,74,117,[]
5551af6a-cc40-442d-9b49-0045ac110049,108,330,240,315,102,[]
55520326-2134-46dc-8029-0045ac110049,184,75,121,74,117,[]
55545fa0-19e8-4b41-950b-0045ac110049,184,75,121,74,117,[]
55547f07-a1c4-47f9-8acc-0041ac110019,108,330,240,315,102,[]
555992a9-c144-4403-9fa6-0043ac110019,184,75,121,74,117,[]
5559d549-e818-435f-a7b7-0043ac110019,184,75,121,74,117,[]
5559f806-0ffc-4d43-83e8-0042ac110019,108,330,240,315,102,[]
5559fb40-f394-40cd-874c-0047ac110049,108,330,240,315,102,[]
555a00df-3c0c-49a4-9e47-0047ac110049,108,330,240,315,102,[]
555b04c2-cfe0-48b1-b934-0047ac110049,108,330,240,315,102,[]
555c40cc-3de8-4bfb-b2ea-004fac110019,184,75,121,74,117,[]
555cb469-fda0-4d59-bcf1-0050ac110019,108,330,240,315,102,[]
555da685-bcac-487e-8248-0052ac110019,108,330,240,315,102,[]
555db73d-eedc-43a3-a2cb-0050ac110019,184,75,121,74,117,[]
555dbdfd-a928-44f5-8bda-0051ac110049,184,75,121,74,117,[]
555e4e98-1cb4-43e4-9713-0051ac110019,108,330,240,315,102,[]
555ef7bb-a9e4-4da2-a02a-0051ac110049,108,330,240,315,102,[]
5563153d-dddc-43f8-b00e-0051ac110049,108,330,240,315,102,[]
55632d5a-39e8-4e13-9a6e-004fac110049,184,75,121,74,117,[]
55646e62-2aa4-4c6f-bb75-004fac110049,108,330,240,315,102,[]
5564a4a1-50ac-46be-aaf2-0050ac110049,184,75,121,74,117,[]
5565da73-7b74-429b-9d49-0053ac110019,184,75,121,74,117,[]
556d7542-9708-4674-9fe2-0053ac110049,184,75,121,74,117,[]
556eafdd-ace0-477f-ad59-0055ac110049,108,330,240,315,102,[]
55700965-f338-42d5-bc09-005aac110019,184,75,121,74,117,[]
55701889-7bdc-41c8-95fe-0056ac110049,108,330,240,315,102,[]
55706397-87b0-42c6-8e86-0056ac110049,108,330,240,315,102,[]
5571f84b-f43c-4c01-9334-005bac110019,184,75,121,74,117,[]
